date,base_rate,usdkrw,bond3y,usdkrw_return_1d,bond3y_change_1d,base_rate_change,usdkrw_return_5d,usdkrw_return_20d,bond3y_change_5d,bond3y_change_20d,rate_spread_3y
2019-09-03,1.5,1215.6,1.228,0.003964321110009772,-0.0050000000000001155,0.0,0.003632760898282683,0.0002468526289804984,0.05699999999999994,0.05600000000000005,-0.272
2019-09-04,1.5,1208.2,1.241,-0.006087528792365848,0.013000000000000123,0.0,-0.004695609193508532,-0.005842178885871685,0.061000000000000165,0.07800000000000007,-0.2589999999999999
2019-09-05,1.5,1200.2,1.259,-0.00662142029465318,0.017999999999999794,0.0,-0.013317987504110507,-0.01209976129722612,0.09199999999999986,0.10599999999999987,-0.2410000000000001
2019-09-06,1.5,1196.9,1.265,-0.0027495417430427604,0.006000000000000005,0.0,-0.01180647291941872,-0.010172014555077658,0.09699999999999998,0.09999999999999987,-0.2350000000000001
2019-09-09,1.5,1193.0,1.235,-0.003258417578745121,-0.029999999999999805,0.0,-0.01470102411628671,-0.014456836018174268,0.0020000000000000018,0.049000000000000155,-0.2649999999999999
2019-09-10,1.5,1193.3,1.242,0.00025146689019273083,0.006999999999999895,0.0,-0.018344850279697233,-0.01882913994408819,0.014000000000000012,0.06000000000000005,-0.258
2019-09-11,1.5,1191.0,1.258,-0.001927428140450771,0.016000000000000014,0.0,-0.014236053633504442,-0.025527736867943074,0.016999999999999904,0.1080000000000001,-0.242
2019-09-16,1.5,1183.1,1.348,-0.006633081444164635,0.09000000000000008,0.0,-0.014247625395767516,-0.02440834501525535,0.08900000000000019,0.19900000000000007,-0.1519999999999999
2019-09-17,1.5,1190.7,1.315,0.006423801876426438,-0.03300000000000014,0.0,-0.0051800484585178275,-0.016600594648166433,0.050000000000000044,0.21999999999999997,-0.18500000000000005
2019-09-18,1.5,1191.3,1.309,0.0005039052658100118,-0.006000000000000005,0.0,-0.0014249790444258448,-0.01626754748142034,0.07399999999999984,0.21599999999999997,-0.19100000000000006
2019-09-19,1.5,1193.6,1.329,0.0019306639805254378,0.020000000000000018,0.0,0.00025140367049347745,-0.012165852851113157,0.08699999999999997,0.22799999999999998,-0.17100000000000004
2019-09-20,1.5,1188.0,1.332,-0.004691689008042843,0.0030000000000001137,0.0,-0.0025188916876573986,-0.012058212058212003,0.07400000000000007,0.17600000000000016,-0.16799999999999993
2019-09-23,1.5,1194.0,1.331,0.005050505050504972,-0.001000000000000112,0.0,0.009213084270137895,-0.011098227596488375,-0.017000000000000126,0.20100000000000007,-0.16900000000000004
2019-09-24,1.5,1195.7,1.325,0.0014237855946399591,-0.006000000000000005,0.0,0.004199210548416987,-0.012307946472823295,0.010000000000000009,0.15599999999999992,-0.17500000000000004
2019-09-25,1.5,1198.8,1.304,0.0025926235677844467,-0.020999999999999908,0.0,0.006295643414756968,-0.01560190507472492,-0.004999999999999893,0.18300000000000005,-0.19599999999999995
2019-09-26,1.5,1198.8,1.301,0.0,-0.0030000000000001137,0.0,0.004356568364611402,-0.010237780713342248,-0.028000000000000025,0.1299999999999999,-0.19900000000000007
2019-09-27,1.5,1199.9,1.301,0.0009175842509177023,0.0,0.0,0.010016835016835035,-0.01153307521212621,-0.03100000000000014,0.121,-0.19900000000000007
2019-09-30,1.5,1196.2,1.297,-0.0030835902991915853,-0.0040000000000000036,0.0,0.001842546063651529,-0.016606379480434086,-0.03400000000000003,0.1299999999999999,-0.20300000000000007
2019-10-01,1.5,1199.0,1.323,0.002340745694699775,0.026000000000000023,0.0,0.002759889604415866,-0.010072655217965742,-0.0020000000000000018,0.15500000000000003,-0.17700000000000005
2019-10-02,1.5,1206.0,1.303,0.005838198498749003,-0.020000000000000018,0.0,0.006006006006006093,-0.003964321110009883,-0.001000000000000112,0.06999999999999984,-0.19700000000000006
2019-10-04,1.5,1196.8,1.21,-0.007628524046434548,-0.09299999999999997,0.0,-0.0016683350016682974,-0.015465613688713353,-0.09099999999999997,-0.018000000000000016,-0.29000000000000004
2019-10-07,1.5,1196.6,1.232,-0.0001671122994653107,0.02200000000000002,0.0,-0.002750229185765618,-0.009601059427247205,-0.06899999999999995,-0.009000000000000119,-0.268
2019-10-08,1.5,1193.1,1.264,-0.0029249540364365556,0.03200000000000003,0.0,-0.0025915398762750286,-0.005915680719880134,-0.03299999999999992,0.0050000000000001155,-0.236
2019-10-10,1.5,1196.2,1.276,0.0025982734054146306,0.01200000000000001,0.0,-0.0023352793994995125,-0.0005848441808004035,-0.04699999999999993,0.01100000000000012,-0.22399999999999998
2019-10-11,1.5,1188.8,1.281,-0.006186256478849739,0.004999999999999893,0.0,-0.014262023217247122,-0.00352053646269912,-0.02200000000000002,0.04599999999999982,-0.21900000000000008
2019-10-14,1.5,1184.9,1.281,-0.003280619111709182,0.0,0.0,-0.009943181818181657,-0.007039302773820366,0.07099999999999995,0.038999999999999924,-0.21900000000000008
2019-10-15,1.5,1185.2,1.281,0.0002531859228627198,0.0,0.0,-0.009526993147250473,-0.004869857262804311,0.04899999999999993,0.02299999999999991,-0.21900000000000008
2019-10-16,1.25,1187.8,1.32,0.002193722578467616,0.039000000000000146,-0.25,-0.00444220937054729,0.003972614318316303,0.05600000000000005,-0.028000000000000025,0.07000000000000006
2019-10-17,1.25,1187.0,1.375,-0.0006735140596059175,0.05499999999999994,0.0,-0.007691021568299705,-0.0031074158058285173,0.09899999999999998,0.06000000000000005,0.125
2019-10-18,1.25,1181.5,1.375,-0.004633529907329348,0.0,0.0,-0.00614064602960962,-0.008226307395282406,0.09400000000000008,0.06600000000000006,0.125
2019-10-21,1.25,1172.0,1.408,-0.008040626322471489,0.03299999999999992,0.0,-0.01088699468309573,-0.018096514745308268,0.127,0.07899999999999996,0.15799999999999992
2019-10-22,1.25,1169.7,1.379,-0.001962457337883916,-0.028999999999999915,0.0,-0.013077961525480908,-0.01540404040404042,0.09800000000000009,0.04699999999999993,0.129
2019-10-23,1.25,1172.4,1.388,0.002308284175429609,0.008999999999999897,0.0,-0.012965145647415244,-0.018090452261306456,0.06799999999999984,0.05699999999999994,0.1379999999999999
2019-10-24,1.25,1172.9,1.396,0.0004264756055953889,0.008000000000000007,0.0,-0.011878685762426233,-0.019068328175963822,0.020999999999999908,0.07099999999999995,0.1459999999999999
2019-10-25,1.25,1173.0,1.435,8.525876033749213e-05,0.039000000000000146,0.0,-0.007194244604316502,-0.021521521521521536,0.06000000000000005,0.131,0.18500000000000005
2019-10-28,1.25,1170.7,1.523,-0.0019607843137254832,0.08799999999999986,0.0,-0.0011092150170648463,-0.023440106773439995,0.11499999999999999,0.22199999999999998,0.2729999999999999
2019-10-29,1.25,1163.0,1.499,-0.006577261467498152,-0.0239999999999998,0.0,-0.005727964435325306,-0.030752562713559528,0.1200000000000001,0.19800000000000018,0.2490000000000001
2019-10-30,1.25,1168.1,1.481,0.004385210662080752,-0.018000000000000016,0.0,-0.0036676902081203,-0.02349105500752391,0.0930000000000002,0.18400000000000016,0.2310000000000001
2019-10-31,1.25,1163.4,1.466,-0.00402362811403123,-0.015000000000000124,0.0,-0.008099582232074298,-0.02969140950792315,0.07000000000000006,0.14300000000000002,0.21599999999999997
2019-11-01,1.25,1165.6,1.467,0.0018910091112256389,0.001000000000000112,0.0,-0.006308610400682091,-0.033499170812603674,0.03200000000000003,0.16400000000000015,0.21700000000000008
2019-11-04,1.25,1159.2,1.55,-0.005490734385724005,0.08299999999999996,0.0,-0.00982318271119842,-0.0314171122994652,0.027000000000000135,0.3400000000000001,0.30000000000000004
2019-11-05,1.25,1157.5,1.522,-0.0014665286404417222,-0.028000000000000025,0.0,-0.004729148753224388,-0.0326759150927628,0.02299999999999991,0.29000000000000004,0.272
2019-11-06,1.25,1156.9,1.53,-0.000518358531317431,0.008000000000000007,0.0,-0.00958822018662775,-0.03034112815354939,0.04899999999999993,0.266,0.28
2019-11-07,1.25,1159.3,1.541,0.002074509464949248,0.010999999999999899,0.0,-0.0035241533436480843,-0.030847684333723535,0.07499999999999996,0.2649999999999999,0.2909999999999999
2019-11-08,1.25,1157.5,1.518,-0.00155266108858787,-0.02299999999999991,0.0,-0.006949210706931996,-0.026329071332436005,0.050999999999999934,0.2370000000000001,0.268
2019-11-11,1.25,1166.8,1.5,0.008034557235421236,-0.018000000000000016,0.0,0.00655624568668034,-0.015275550679382355,-0.050000000000000044,0.21900000000000008,0.25
2019-11-12,1.25,1160.8,1.564,-0.005142269454919468,0.06400000000000006,0.0,0.0028509719222462593,-0.020587242659466876,0.04200000000000004,0.28300000000000014,0.31400000000000006
2019-11-13,1.25,1167.8,1.51,0.006030323914541613,-0.05400000000000005,0.0,0.009421730486645297,-0.016837851490149824,-0.020000000000000018,0.18999999999999995,0.26
2019-11-14,1.25,1169.7,1.515,0.0016269909231032553,0.004999999999999893,0.0,0.008970930734063742,-0.014574557708508795,-0.026000000000000023,0.1399999999999999,0.2649999999999999
2019-11-15,1.25,1166.6,1.513,-0.0026502522014192342,-0.0020000000000000018,0.0,0.007861771058315314,-0.012611087600507886,-0.0050000000000001155,0.1379999999999999,0.2629999999999999
2019-11-18,1.25,1164.5,1.518,-0.0018001028630206806,0.0050000000000001155,0.0,-0.0019712032910523813,-0.006399317406143301,0.018000000000000016,0.1100000000000001,0.268
2019-11-19,1.25,1167.6,1.485,0.0026620867325031217,-0.03299999999999992,0.0,0.005858028945554761,-0.0017953321364453378,-0.07899999999999996,0.1060000000000001,0.2350000000000001
2019-11-20,1.25,1170.1,1.45,0.0021411442274752446,-0.03500000000000014,0.0,0.001969515327967075,-0.0019617877857388555,-0.06000000000000005,0.062000000000000055,0.19999999999999996
2019-11-21,1.25,1178.1,1.462,0.006837022476711363,0.01200000000000001,0.0,0.007181328545780907,0.004433455537556252,-0.052999999999999936,0.06600000000000006,0.21199999999999997
2019-11-22,1.25,1178.9,1.456,0.0006790595025891744,-0.006000000000000005,0.0,0.010543459626264573,0.005029838022165389,-0.05699999999999994,0.020999999999999908,0.20599999999999996
2019-11-25,1.25,1176.0,1.475,-0.002459920264653581,0.019000000000000128,0.0,0.009875483039931243,0.004527205945160873,-0.04299999999999993,-0.04799999999999982,0.2250000000000001
2019-11-26,1.25,1176.7,1.475,0.0005952380952380931,0.0,0.0,0.007793764988009766,0.011779879621668154,-0.010000000000000009,-0.02400000000000002,0.2250000000000001
2019-11-27,1.25,1177.2,1.456,0.0004249171411574437,-0.019000000000000128,0.0,0.006067857448081471,0.007790428901635282,0.006000000000000005,-0.025000000000000133,0.20599999999999996
2019-11-28,1.25,1179.0,1.43,0.001529051987767538,-0.026000000000000023,0.0,0.0007639419404126269,0.013408973697782267,-0.03200000000000003,-0.03600000000000003,0.17999999999999994
2019-11-29,1.25,1181.2,1.385,0.0018659881255300714,-0.04499999999999993,0.0,0.0019509712443803728,0.01338366506520261,-0.07099999999999995,-0.08200000000000007,0.135
2019-12-02,1.25,1183.1,1.425,0.0016085336945477202,0.040000000000000036,0.0,0.00603741496598631,0.02061766735679771,-0.050000000000000044,-0.125,0.17500000000000004
2019-12-03,1.25,1187.2,1.46,0.003465472064914321,0.03499999999999992,0.0,0.008923259964306984,0.02565874730021611,-0.015000000000000124,-0.062000000000000055,0.20999999999999996
2019-12-04,1.25,1194.3,1.406,0.00598045822102411,-0.05400000000000005,0.0,0.014525993883792054,0.032327772495461815,-0.050000000000000044,-0.12400000000000011,0.15599999999999992
2019-12-05,1.25,1190.2,1.423,-0.0034329732897930842,0.017000000000000126,0.0,0.009499575911789737,0.026654015354093064,-0.006999999999999895,-0.11799999999999988,0.17300000000000004
2019-12-06,1.25,1189.6,1.43,-0.0005041169551337488,0.006999999999999895,0.0,0.007111412123264271,0.027732181425485836,0.04499999999999993,-0.08800000000000008,0.17999999999999994
2019-12-09,1.25,1189.9,1.412,0.00025218560860817973,-0.018000000000000016,0.0,0.0057476122052237955,0.019797737401439974,-0.013000000000000123,-0.08800000000000008,0.16199999999999992
2019-12-10,1.25,1191.3,1.39,0.001176569459618415,-0.02200000000000002,0.0,0.0034535040431264985,0.026274982770503108,-0.07000000000000006,-0.17400000000000015,0.1399999999999999
2019-12-11,1.25,1194.7,1.381,0.0028540250146900092,-0.008999999999999897,0.0,0.0003349242233945393,0.023034766227093773,-0.02499999999999991,-0.129,0.131
2019-12-12,1.25,1186.8,1.382,-0.006612538712647553,0.0009999999999998899,0.0,-0.0028566627457571325,0.014619133111054117,-0.04100000000000015,-0.133,0.1319999999999999
2019-12-13,1.25,1171.7,1.402,-0.012723289518031589,0.020000000000000018,0.0,-0.015047074646939995,0.004371678381621891,-0.028000000000000025,-0.11099999999999999,0.1519999999999999
2019-12-16,1.25,1172.3,1.369,0.0005120764700861091,-0.03299999999999992,0.0,-0.014791158920917868,0.006698153714040256,-0.04299999999999993,-0.14900000000000002,0.119
2019-12-17,1.25,1166.2,1.363,-0.005203446216838659,-0.006000000000000005,0.0,-0.02106941996138667,-0.0011990407673859727,-0.026999999999999913,-0.12200000000000011,0.11299999999999999
2019-12-18,1.25,1168.8,1.357,0.0022294632138568637,-0.006000000000000005,0.0,-0.021679082614882494,-0.0011110161524655604,-0.02400000000000002,-0.09299999999999997,0.10699999999999998
2019-12-19,1.25,1165.6,1.383,-0.002737850787132179,0.026000000000000023,0.0,-0.017863161442534636,-0.01061030472795177,0.001000000000000112,-0.07899999999999996,0.133
2019-12-20,1.25,1160.6,1.392,-0.004289636238846928,0.008999999999999897,0.0,-0.009473414696594795,-0.015522945118330855,-0.010000000000000009,-0.06400000000000006,0.1419999999999999
2019-12-23,1.25,1164.3,1.38,0.0031880062036877543,-0.01200000000000001,0.0,-0.006824191759788434,-0.009948979591836826,0.010999999999999899,-0.0950000000000002,0.1299999999999999
2019-12-24,1.25,1163.9,1.37,-0.0003435540668211834,-0.009999999999999787,0.0,-0.001972217458411918,-0.010877878813631336,0.007000000000000117,-0.10499999999999998,0.1200000000000001
2019-12-26,1.25,1161.8,1.367,-0.0018042787181030695,-0.0030000000000001137,0.0,-0.005989048596851454,-0.013081889228678256,0.010000000000000009,-0.08899999999999997,0.11699999999999999
2019-12-27,1.25,1161.5,1.37,-0.0002582200034428883,0.0030000000000001137,0.0,-0.0035175017158544097,-0.014843087362171326,-0.0129999999999999,-0.05999999999999983,0.1200000000000001
2019-12-30,1.25,1156.4,1.36,-0.004390873869995593,-0.010000000000000009,0.0,-0.003618817852834577,-0.020995597697257007,-0.031999999999999806,-0.02499999999999991,0.1100000000000001
2020-01-02,1.25,1158.1,1.327,0.0014700795572464287,-0.03300000000000014,0.0,-0.005325088035729619,-0.021130927225086693,-0.052999999999999936,-0.09800000000000009,0.07699999999999996
2020-01-03,1.25,1167.1,1.27,0.007771349624384749,-0.05699999999999994,0.0,0.002749377094251937,-0.016930592991913906,-0.10000000000000009,-0.18999999999999995,0.020000000000000018
2020-01-06,1.25,1172.1,1.277,0.004284123040013688,0.006999999999999895,0.0,0.00886555345154072,-0.01858829439839238,-0.09000000000000008,-0.129,0.026999999999999913
2020-01-07,1.25,1166.4,1.331,-0.004863066291271867,0.05400000000000005,0.0,0.004218682737838986,-0.01999663922029904,-0.039000000000000146,-0.09200000000000008,0.08099999999999996
2020-01-08,1.25,1170.8,1.363,0.0037722908093278384,0.03200000000000003,0.0,0.012452438602559512,-0.015803631472763868,0.0029999999999998916,-0.06699999999999995,0.11299999999999999
2020-01-09,1.25,1159.1,1.416,-0.009993167065254549,0.052999999999999936,0.0,0.0008634832915983548,-0.02588452811160613,0.08899999999999997,0.0040000000000000036,0.16599999999999993
2020-01-10,1.25,1161.3,1.425,0.0018980243292210375,0.009000000000000119,0.0,-0.0049695827264159,-0.025182573659027985,0.15500000000000003,0.03500000000000014,0.17500000000000004
2020-01-13,1.25,1156.0,1.418,-0.004563850856798335,-0.007000000000000117,0.0,-0.01373602934903162,-0.03239306938980502,0.14100000000000001,0.03699999999999992,0.16799999999999993
2020-01-14,1.25,1156.1,1.386,8.650519031139225e-05,-0.03200000000000003,0.0,-0.008830589849108561,-0.025867880013481725,0.05499999999999994,0.0040000000000000036,0.1359999999999999
2020-01-15,1.25,1157.0,1.391,0.0007784793702967363,0.0050000000000001155,0.0,-0.011786812435941152,-0.012545873517111894,0.028000000000000025,-0.010999999999999899,0.14100000000000001
2020-01-16,1.25,1161.1,1.426,0.0035436473638719157,0.03499999999999992,0.0,0.0017254766629282159,-0.009553868463703874,0.010000000000000009,0.05699999999999994,0.17599999999999993
2020-01-17,1.25,1159.4,1.433,-0.0014641288433380195,0.007000000000000117,0.0,-0.0016360974769653591,-0.005830903790087438,0.008000000000000007,0.07000000000000006,0.18300000000000005
2020-01-20,1.25,1158.1,1.455,-0.0011212696222185903,0.02200000000000002,0.0,0.0018166089965396814,-0.00915468856947299,0.037000000000000144,0.09800000000000009,0.20500000000000007
2020-01-21,1.25,1167.0,1.395,0.00768500129522498,-0.06000000000000005,0.0,0.009428250151371165,0.0012010981468772997,0.009000000000000119,0.01200000000000001,0.14500000000000002
2020-01-22,1.25,1164.6,1.437,-0.0020565552699229883,0.04200000000000004,0.0,0.006568712186689529,0.0034464931931759146,0.04600000000000004,0.04500000000000015,0.18700000000000006
2020-01-23,1.25,1168.7,1.424,0.0035205220676628457,-0.013000000000000123,0.0,0.006545517181982818,0.0037790947350340165,-0.0020000000000000018,0.04400000000000004,0.17399999999999993
2020-01-28,1.25,1176.7,1.352,0.0068452126294173965,-0.07199999999999984,0.0,0.014921511126444686,0.010997508377008192,-0.08099999999999996,-0.018000000000000016,0.10200000000000009
2020-01-29,1.25,1177.2,1.33,0.0004249171411574437,-0.02200000000000002,0.0,0.016492530869527844,0.01325529351007071,-0.125,-0.03699999999999992,0.08000000000000007
2020-01-30,1.25,1185.0,1.301,0.006625891946992812,-0.029000000000000137,0.0,0.015424164524421524,0.02023245802841145,-0.09400000000000008,-0.06900000000000017,0.050999999999999934
2020-01-31,1.25,1191.8,1.303,0.005738396624472619,0.0020000000000000018,0.0,0.023355658595225925,0.030612244897959107,-0.13400000000000012,-0.05700000000000016,0.052999999999999936
2020-02-03,1.25,1195.0,1.291,0.0026850142641383634,-0.01200000000000001,0.0,0.02250363651920928,0.03186253345997758,-0.133,-0.03600000000000003,0.040999999999999925
2020-02-04,1.25,1187.4,1.331,-0.006359832635983165,0.040000000000000036,0.0,0.009093226820769962,0.017393539542455816,-0.02100000000000013,0.06099999999999994,0.08099999999999996
2020-02-05,1.25,1191.5,1.307,0.003452922351355747,-0.02400000000000002,0.0,0.012147468569486897,0.01655148878082091,-0.02300000000000013,0.030000000000000027,0.05699999999999994
2020-02-06,1.25,1179.8,1.311,-0.009819555182543072,0.0040000000000000036,0.0,-0.004388185654008447,0.011488340192043811,0.010000000000000009,-0.020000000000000018,0.06099999999999994
2020-02-07,1.25,1186.5,1.28,0.005678928631971614,-0.030999999999999917,0.0,-0.004447054874978984,0.013409634437991258,-0.02299999999999991,-0.08299999999999996,0.030000000000000027
2020-02-10,1.25,1187.1,1.296,0.0005056890012642423,0.016000000000000014,0.0,-0.006610878661087893,0.024156673280993912,0.0050000000000001155,-0.11999999999999988,0.04600000000000004
2020-02-11,1.25,1181.6,1.299,-0.004633139583859802,0.0029999999999998916,0.0,-0.004884621862893845,0.01748040988547306,-0.03200000000000003,-0.1260000000000001,0.04899999999999993
2020-02-12,1.25,1179.5,1.297,-0.0017772511848340722,-0.0020000000000000018,0.0,-0.010071338648762085,0.020328719723183397,-0.010000000000000009,-0.121,0.04699999999999993
2020-02-13,1.25,1182.8,1.275,0.0027977956761338074,-0.02200000000000002,0.0,0.0025428038650618934,0.023094887985468437,-0.03600000000000003,-0.11099999999999999,0.02499999999999991
2020-02-14,1.25,1183.0,1.33,0.000169090294217078,0.05500000000000016,0.0,-0.002949852507374673,0.022471910112359605,0.050000000000000044,-0.06099999999999994,0.08000000000000007
2020-02-17,1.25,1183.9,1.32,0.0007607776838547409,-0.010000000000000009,0.0,-0.0026956448487910345,0.01963655154594801,0.02400000000000002,-0.10599999999999987,0.07000000000000006
2020-02-18,1.25,1189.5,1.271,0.004730129233887936,-0.049000000000000155,0.0,0.006685849695328372,0.025961704329825697,-0.028000000000000025,-0.16200000000000014,0.020999999999999908
2020-02-19,1.25,1189.3,1.284,-0.00016813787305591799,0.013000000000000123,0.0,0.008308605341246222,0.026940678697867204,-0.0129999999999999,-0.17100000000000004,0.03400000000000003
2020-02-20,1.25,1198.7,1.234,0.00790380896325571,-0.050000000000000044,0.0,0.013442678390260587,0.027163667523564694,-0.040999999999999925,-0.16100000000000003,-0.016000000000000014
2020-02-21,1.25,1209.2,1.182,0.008759489446900748,-0.052000000000000046,0.0,0.0221470836855453,0.038296410784818935,-0.14800000000000013,-0.2550000000000001,-0.06800000000000006
2020-02-24,1.25,1220.2,1.139,0.009096923585841798,-0.04299999999999993,0.0,0.030661373426809746,0.04406605630187377,-0.18100000000000005,-0.2849999999999999,-0.11099999999999999
2020-02-25,1.25,1210.3,1.171,-0.008113424028847849,0.03200000000000003,0.0,0.017486338797814138,0.028554431885782217,-0.09999999999999987,-0.18100000000000005,-0.07899999999999996
2020-02-26,1.25,1216.9,1.135,0.005453193423118341,-0.03600000000000003,0.0,0.02320692844530403,0.03372409106354057,-0.14900000000000002,-0.19500000000000006,-0.11499999999999999
2020-02-27,1.25,1217.2,1.194,0.00024652806311120656,0.05899999999999994,0.0,0.015433386168349106,0.027172995780590847,-0.040000000000000036,-0.10699999999999998,-0.05600000000000005
2020-02-28,1.25,1213.7,1.104,-0.0028754518567203347,-0.08999999999999986,0.0,0.0037214687396625035,0.018375566370196328,-0.07799999999999985,-0.19899999999999984,-0.1459999999999999
2020-03-02,1.25,1193.7,1.128,-0.01647853670594046,0.0239999999999998,0.0,-0.021717751188329748,-0.0010878661087865282,-0.01100000000000012,-0.16300000000000003,-0.12200000000000011
2020-03-03,1.25,1195.2,1.11,0.0012565971349585148,-0.017999999999999794,0.0,-0.012476245558952215,0.0065689742294088305,-0.06099999999999994,-0.22099999999999986,-0.1399999999999999
2020-03-04,1.25,1187.8,1.029,-0.00619143239625175,-0.08100000000000018,0.0,-0.023913222121784927,-0.0031053294167017187,-0.1060000000000001,-0.278,-0.22100000000000009
2020-03-05,1.25,1181.2,1.051,-0.005556490991749374,0.02200000000000002,0.0,-0.02957607624055214,0.0011866418036956539,-0.14300000000000002,-0.26,-0.19900000000000007
2020-03-06,1.25,1192.3,1.078,0.00939722316288516,0.027000000000000135,0.0,-0.017632034275356423,0.004888327012220861,-0.026000000000000023,-0.20199999999999996,-0.17199999999999993
2020-03-09,1.25,1204.2,1.038,0.009980709552964928,-0.040000000000000036,0.0,0.008796179944709825,0.014404852160727843,-0.08999999999999986,-0.258,-0.21199999999999997
2020-03-10,1.25,1193.2,1.082,-0.009134695233349976,0.04400000000000004,0.0,-0.0016733601070950677,0.0098171970209886,-0.028000000000000025,-0.21699999999999986,-0.16799999999999993
2020-03-11,1.25,1193.0,1.086,-0.00016761649346297425,0.0040000000000000036,0.0,0.004377841387438908,0.011445527766002606,0.05700000000000016,-0.21099999999999985,-0.16399999999999992
2020-03-12,1.25,1206.5,1.062,0.011316010058675552,-0.02400000000000002,0.0,0.02141889603792757,0.02003719986472774,0.01100000000000012,-0.21299999999999986,-0.18799999999999994
2020-03-13,1.25,1219.3,1.149,0.010609200165768717,0.08699999999999997,0.0,0.022645307389079994,0.03068469991546907,0.07099999999999995,-0.18100000000000005,-0.10099999999999998
2020-03-16,1.25,1226.0,1.099,0.005494956122365391,-0.050000000000000044,0.0,0.018103305098820854,0.03556043584762225,0.06099999999999994,-0.22100000000000009,-0.15100000000000002
2020-03-17,0.75,1243.5,1.03,0.014274061990211973,-0.06899999999999995,-0.5,0.04215554810593369,0.045397225725094525,-0.052000000000000046,-0.24099999999999988,0.28
2020-03-18,0.75,1245.7,1.05,0.001769199839163793,0.020000000000000018,0.0,0.0441743503772003,0.04742285377953426,-0.03600000000000003,-0.23399999999999999,0.30000000000000004
2020-03-19,0.75,1285.7,1.193,0.03211045998233919,0.14300000000000002,0.0,0.06564442602569409,0.07257862684574956,0.131,-0.040999999999999925,0.44300000000000006
2020-03-20,0.75,1246.5,1.107,-0.03048922765808515,-0.08600000000000008,0.0,0.022307881571393517,0.030846840886536553,-0.04200000000000004,-0.07499999999999996,0.357
2020-03-23,0.75,1266.5,1.153,0.016044925792218168,0.04600000000000004,0.0,0.03303425774877655,0.037944599246025223,0.05400000000000005,0.014000000000000012,0.403
2020-03-24,0.75,1249.6,1.127,-0.013343861034346705,-0.026000000000000023,0.0,0.004905508644953649,0.03247128811038591,0.09699999999999998,-0.04400000000000004,0.377
2020-03-25,0.75,1229.9,1.131,-0.01576504481434049,0.0040000000000000036,0.0,-0.012683631693024,0.010682882734817989,0.08099999999999996,-0.0040000000000000036,0.381
2020-03-26,0.75,1232.8,1.067,0.0023579152776647128,-0.06400000000000006,0.0,-0.04114490161001794,0.012816299704239142,-0.1260000000000001,-0.127,0.31699999999999995
2020-03-27,0.75,1210.6,1.06,-0.01800778715120055,-0.006999999999999895,0.0,-0.02880064179703179,-0.002554173189420861,-0.04699999999999993,-0.04400000000000004,0.31000000000000005
2020-03-30,0.75,1224.4,1.098,0.011399306129192377,0.038000000000000034,0.0,-0.03324121594946694,0.02571835469548467,-0.05499999999999994,-0.029999999999999805,0.3480000000000001
2020-03-31,0.75,1217.4,1.07,-0.005717085919634157,-0.028000000000000025,0.0,-0.025768245838668213,0.01857429718875503,-0.05699999999999994,-0.040000000000000036,0.32000000000000006
2020-04-01,0.75,1230.5,1.092,0.010760637424018338,0.02200000000000002,0.0,0.00048784454020633916,0.03594881293147001,-0.038999999999999924,0.06300000000000017,0.3420000000000001
2020-04-02,0.75,1228.3,1.059,-0.001787891101178385,-0.03300000000000014,0.0,-0.0036502271252433216,0.03987470369116153,-0.008000000000000007,0.008000000000000007,0.30899999999999994
2020-04-03,0.75,1230.9,1.066,0.0021167467231133497,0.007000000000000117,0.0,0.01676854452337695,0.03237440241549949,0.006000000000000005,-0.01200000000000001,0.31600000000000006
2020-04-06,0.75,1229.3,1.052,-0.0012998618896743475,-0.014000000000000012,0.0,0.004001960143743766,0.02084371366882576,-0.04600000000000004,0.014000000000000012,0.30200000000000005
2020-04-07,0.75,1221.2,1.047,-0.006589115756934771,-0.0050000000000001155,0.0,0.0031214062756694805,0.023466309084813952,-0.02300000000000013,-0.03500000000000014,0.29699999999999993
2020-04-08,0.75,1220.9,1.024,-0.00024566000655090736,-0.02299999999999991,0.0,-0.007801706623323801,0.02338642078792974,-0.06800000000000006,-0.062000000000000055,0.274
2020-04-09,0.75,1219.5,0.986,-0.0011466950610206084,-0.038000000000000034,0.0,-0.007164373524383261,0.01077496891835894,-0.07299999999999995,-0.07600000000000007,0.236
2020-04-10,0.75,1208.8,0.97,-0.008774087740877401,-0.016000000000000014,0.0,-0.017954342351125252,-0.008611498400721729,-0.09600000000000009,-0.17900000000000005,0.21999999999999997
2020-04-13,0.75,1217.9,0.996,0.007528127068166857,0.026000000000000023,0.0,-0.009273570324574876,-0.006606851549755266,-0.05600000000000005,-0.10299999999999998,0.246
2020-04-14,0.75,1217.3,0.996,-0.0004926512849988685,0.0,0.0,-0.00319358008516224,-0.02106956172094898,-0.050999999999999934,-0.03400000000000003,0.246
2020-04-16,0.75,1228.7,0.982,0.009364988088392368,-0.014000000000000012,0.0,0.006388729625685929,-0.013646945492494233,-0.04200000000000004,-0.06800000000000006,0.23199999999999998
2020-04-17,0.75,1217.9,1.006,-0.008789777813949629,0.02400000000000002,0.0,-0.0013120131201310725,-0.052733919265769535,0.020000000000000018,-0.18700000000000006,0.256
2020-04-20,0.75,1220.5,1.013,0.0021348222349946155,0.006999999999999895,0.0,0.009679020516214498,-0.020858403529883662,0.04299999999999993,-0.09400000000000008,0.2629999999999999
